MODALIDAD,TIPO_ARMA,CALIBRES,ESTADO,FECHA,AÑO,MES_NUM,MES,CLUB,LUGAR
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-04-18,2026,4,Abril,"Club de C. T. y P. Chilpancingo, A.C.",CHILPANCINGO
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-05-01,2026,5,Mayo,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-05-14,2026,5,Mayo,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-05-15,2026,5,Mayo,"Club de C. T. y P. Rio Grande, A.C.","San Luis la Loma, Gro."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-05-16,2026,5,Mayo,"Club de C. T. y P. Chilpancingo, A.C.",CHILPANCINGO
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-05-21,2026,5,Mayo,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-05-23,2026,5,Mayo,"Club de C. T. y P. Chilpancingo, A.C.",CHILPANCINGO
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-05-29,2026,5,Mayo,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-06-05,2026,6,Junio,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-06-11,2026,6,Junio,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-06-13,2026,6,Junio,"Club de C. T. y P. Chilpancingo, A.C.",CHILPANCINGO
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-06-27,2026,6,Junio,"Club de C. T. y P. Chilpancingo, A.C.",CHILPANCINGO
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-07-04,2026,7,Julio,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-07-18,2026,7,Julio,"Club de C. T. y P. Chilpancingo, A.C.",CHILPANCINGO
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-07-30,2026,7,Julio,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-08-08,2026,8,Agosto,"Club de C. T. y P. Chilpancingo, A.C.",CHILPANCINGO
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-08-14,2026,8,Agosto,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-08-22,2026,8,Agosto,"Club de C. T. y P. Chilpancingo, A.C.",CHILPANCINGO
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-08-29,2026,8,Agosto,"Club de C. T. y P. Chilpancingo, A.C.",CHILPANCINGO
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-08-30,2026,8,Agosto,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-09-13,2026,9,Septiembre,"Club Union de Cazadores del Sur, A.C.","Iguala, Gro."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-09-17,2026,9,Septiembre,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-09-19,2026,9,Septiembre,"Club de C. T. y P. Chilpancingo, A.C.",CHILPANCINGO
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-09-27,2026,9,Septiembre,"Club de C. T. y P. Rio Grande, A.C.","San Luis la Loma, Gro."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-10-03,2026,10,Octubre,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-10-10,2026,10,Octubre,"Club de C. T. y P. Chilpancingo, A.C.",CHILPANCINGO
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-10-24,2026,10,Octubre,"Club de C. T. y P. Chilpancingo, A.C.",CHILPANCINGO
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-10-27,2026,10,Octubre,"Club de C. T. y P. Chilpancingo, A.C.",CHILPANCINGO
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-10-30,2026,10,Octubre,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-11-07,2026,11,Noviembre,"Club de C. T. y P. Chilpancingo, A.C.",CHILPANCINGO
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-11-14,2026,11,Noviembre,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-11-14,2026,11,Noviembre,"Club de C. T. y P. Chilpancingo, A.C.",CHILPANCINGO
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-11-15,2026,11,Noviembre,"Club de Caza y Tiro ""El Huixteco""","Taxco, Gro."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-11-21,2026,11,Noviembre,"Club de C. T. y P. Chilpancingo, A.C.",CHILPANCINGO
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-12-11,2026,12,Diciembre,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-12-19,2026,12,Diciembre,"Club de C. T. y P. Chilpancingo, A.C.",CHILPANCINGO
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-12-20,2026,12,Diciembre,"Club de C. T. y P. Rio Grande, A.C.","San Luis la Loma, Gro."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2026-12-25,2026,12,Diciembre,"Club de C. T. y P. Chilpancingo, A.C.",CHILPANCINGO
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,2027-12-26,2027,12,Diciembre,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,4/04/2026 ,,,,"Club de C. T. y P. Chilpancingo, A.C.",CHILPANCINGO
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",GUERRERO,5/12/2026 ,,,,"Club de C. T. y P. Chilpancingo, A.C.",CHILPANCINGO
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",MEXICO,2026-01-17,2026,1,Enero,Club de Tiro Y Cinegético De Toluca A.C.,"Almoloya de Juárez, Mex."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",MEXICO,2026-02-01,2026,2,Febrero,"Club Cinegético El Sable, A.C.",Capulhuac. Mex.
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",MEXICO,2026-02-07,2026,2,Febrero,Club de Tiro Y Cinegético De Toluca A.C.,"Almoloya de Juárez, Mex."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",MEXICO,2026-03-07,2026,3,Marzo,Club de Tiro Y Cinegético De Toluca A.C.,"Almoloya de Juárez, Mex."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",MEXICO,2026-03-14,2026,3,Marzo,Club de Tiro Y Cinegético De Toluca A.C.,"Almoloya de Juárez, Mex."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",MEXICO,2026-04-11,2026,4,Abril,Club de Tiro Y Cinegético De Toluca A.C.,"Almoloya de Juárez, Mex."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",MEXICO,2026-05-02,2026,5,Mayo,Club de Tiro Y Cinegético De Toluca A.C.,"Almoloya de Juárez, Mex."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",MEXICO,2026-05-03,2026,5,Mayo,"Club Cinegético El Sable, A.C.",Capulhuac. Mex.
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",MEXICO,2026-05-23,2026,5,Mayo,Club de Tiro Y Cinegético De Toluca A.C.,"Almoloya de Juárez, Mex."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",MEXICO,2026-06-06,2026,6,Junio,Club de Tiro Y Cinegético De Toluca A.C.,"Almoloya de Juárez, Mex."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",MEXICO,2026-07-04,2026,7,Julio,Club de Tiro Y Cinegético De Toluca A.C.,"Almoloya de Juárez, Mex."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",MEXICO,2026-07-11,2026,7,Julio,Club de Tiro Y Cinegético De Toluca A.C.,"Almoloya de Juárez, Mex."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",MEXICO,2026-08-01,2026,8,Agosto,Club de Tiro Y Cinegético De Toluca A.C.,"Almoloya de Juárez, Mex."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",MEXICO,2026-08-22,2026,8,Agosto,Club de Tiro Y Cinegético De Toluca A.C.,"Almoloya de Juárez, Mex."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",MEXICO,2026-09-05,2026,9,Septiembre,Club de Tiro Y Cinegético De Toluca A.C.,"Almoloya de Juárez, Mex."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",MEXICO,2026-10-03,2026,10,Octubre,Club de Tiro Y Cinegético De Toluca A.C.,"Almoloya de Juárez, Mex."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",MEXICO,2026-10-17,2026,10,Octubre,Club de Tiro Y Cinegético De Toluca A.C.,"Almoloya de Juárez, Mex."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",MEXICO,2026-11-07,2026,11,Noviembre,Club de Tiro Y Cinegético De Toluca A.C.,"Almoloya de Juárez, Mex."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",MEXICO,2026-11-21,2026,11,Noviembre,Club de Tiro Y Cinegético De Toluca A.C.,"Almoloya de Juárez, Mex."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",MEXICO,2026-12-05,2026,12,Diciembre,Club de Tiro Y Cinegético De Toluca A.C.,"Almoloya de Juárez, Mex."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",MEXICO,2026-12-06,2026,12,Diciembre,"Club Cinegético El Sable, A.C.",Capulhuac. Mex.
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,05.10.26,,,,club campestre de caza tiro y pesca de acuña a.c.,cd. acuña coah.
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,09.02.26,,,,club campestre de caza tiro y pesca de acuña a.c.,cd. acuña coah.
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,09.11.26,,,,club campestre de caza tiro y pesca de acuña a.c.,cd. acuña coah.
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-01-03,2026,1,Enero,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-01-10,2026,1,Enero,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-01-17,2026,1,Enero,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-01-18,2026,1,Enero,"Club Cinegético y de Tiro de Coahuila, A.C.","Saltillo, Coah."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-01-24,2026,1,Enero,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-01-31,2026,1,Enero,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-02-07,2026,2,Febrero,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-02-14,2026,2,Febrero,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-02-15,2026,2,Febrero,"Club Deportivo de Cazadores ""Francisco I. Madero  A.C.           *PARRAS 428* ANIVERSARIO DE LA FUNDACION DE LA CIUDAD.","Parras, Coah."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-02-15,2026,2,Febrero,"Club Cinegético y de Tiro de Coahuila, A.C.","Saltillo, Coah."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-02-21,2026,2,Febrero,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-02-22,2026,2,Febrero,"Club Cinégetico del Valle de Saltillo, A.C.","Saltillo, Coah."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-02-28,2026,2,Febrero,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-03-07,2026,3,Marzo,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-03-08,2026,3,Marzo,club campestre de caza tiro y pesca de acuña a.c.,cd acuña coahuila
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-03-14,2026,3,Marzo,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-03-15,2026,3,Marzo,"Club Cinegético y de Tiro de Coahuila, A.C.","Saltillo, Coah."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-03-21,2026,3,Marzo,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-03-28,2026,3,Marzo,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-03-29,2026,3,Marzo,"Club Cinégetico del Valle de Saltillo, A.C.","Saltillo, Coah."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-04-04,2026,4,Abril,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-04-05,2026,4,Abril,club campestre de caza tiro y pesca de acuña a.c.,cd. acuña coah.
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-04-11,2026,4,Abril,Club Cinegetico Saltillo Safari AC                                                                                                                                                      Campeonato Nacional FEMETI,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-04-12,2026,4,Abril,"Club Cinegético y de Tiro de Coahuila, A.C.","SAltillo, Coah."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-04-18,2026,4,Abril,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-04-25,2026,4,Abril,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-04-29,2026,4,Abril,"Club Cinégetico del Valle de Saltillo, A.C.","Saltillo, Coah."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-05-02,2026,5,Mayo,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-05-04,2026,5,Mayo,club campestre de caza tiro y pesca de acuña a.c.,cd. acuña coah.
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-05-09,2026,5,Mayo,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-05-16,2026,5,Mayo,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-05-17,2026,5,Mayo,"Club Deportivo de Cazadores ""Francisco I. Madero  A.C.                                                                                                                                                                                         ""MAYO""","Parras, Coah."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-05-17,2026,5,Mayo,"Club Cinegético y de Tiro de Coahuila, A.C.","Saltillo, Coah."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-05-30,2026,5,Mayo,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-05-31,2026,5,Mayo,"Club Cinégetico del Valle de Saltillo, A.C.","Saltillo, Coah."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-06-06,2026,6,Junio,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-06-08,2026,6,Junio,club campestre de caza tiro y pesca de acuña a.c.,cd. acuña coah.
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-06-13,2026,6,Junio,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-06-14,2026,6,Junio,"Club Cinegético y de Tiro de Coahuila, A.C.","Saltillo, Coah."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-06-20,2026,6,Junio,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-06-27,2026,6,Junio,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-06-28,2026,6,Junio,"Club Cinégetico del Valle de Saltillo, A.C.","Saltillo, Coah."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-07-04,2026,7,Julio,Club Cinegetico Saltillo Safari AC                                                                                                                                                       Campeonato Nacional FEMETI Tradicional,"Saltillo, Coah."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-07-06,2026,7,Julio,club campestre de caza tiro y pesca de acuña a.c.,cd. acuña coah.
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-07-11,2026,7,Julio,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-07-18,2026,7,Julio,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-07-19,2026,7,Julio,"Club Cinegético y de Tiro de Coahuila, A.C.","Saltillo, Coah."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-07-25,2026,7,Julio,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-07-26,2026,7,Julio,"Club Cinégetico del Valle de Saltillo, A.C.","Saltillo, Coah."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-08-01,2026,8,Agosto,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-08-02,2026,8,Agosto,"Club Deportivo de Cazadores ""Francisco I. Madero  A.C.                                                                                                                                                                                          * FERIA DE LA UVA*.","Parras, Coah."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-08-03,2026,8,Agosto,club campestre de caza tiro y pesca de acuña a.c.,cd. acuña coah.
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-08-08,2026,8,Agosto,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-08-15,2026,8,Agosto,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-08-16,2026,8,Agosto,"Club Cinegético y de Tiro de Coahuila, A.C.","Saltillo, Coah."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-08-22,2026,8,Agosto,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-08-29,2026,8,Agosto,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-08-30,2026,8,Agosto,"Club Cinégetico del Valle de Saltillo, A.C.","Saltillo, Coah."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-09-05,2026,9,Septiembre,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-09-07,2026,9,Septiembre,club campestre de caza tiro y pesca de acuña a.c.,cd. acuña coah.
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-09-12,2026,9,Septiembre,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-09-19,2026,9,Septiembre,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-09-20,2026,9,Septiembre,"Club Cinegético y de Tiro de Coahuila, A.C.","Saltillo, Coah."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-09-26,2026,9,Septiembre,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-09-27,2026,9,Septiembre,"Club Cinégetico del Valle de Saltillo, A.C.","Saltillo, Coah."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-10-03,2026,10,Octubre,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-10-10,2026,10,Octubre,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-10-17,2026,10,Octubre,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-10-18,2026,10,Octubre,"Club Cinegético y de Tiro de Coahuila, A.C.","Saltillo, Coah."
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-10-24,2026,10,Octubre,Club Cinegetico Saltillo Safari AC,"SALTILLO, COAHUILA"
SILUETAS METALICAS,Rifle/Pistola,".22, .223, Alto Poder, 4.5mm",COAHUILA,2026-10-25,2026,10,Octubre,"Club Cinégetico del Valle de Saltillo, A.C.","Saltillo, Coah."
